  0.00000000E+00 -0.98030917E+01
  0.48978493E-02 -0.98031274E+01
  0.97956986E-02 -0.98032412E+01
  0.14693548E-01 -0.98034515E+01
  0.19591397E-01 -0.98037858E+01
  0.24489247E-01 -0.98042773E+01
  0.29387096E-01 -0.98049623E+01
  0.34284945E-01 -0.98058789E+01
  0.39182794E-01 -0.98070667E+01
  0.44080644E-01 -0.98085673E+01
  0.48978493E-01 -0.98104249E+01
  0.53876342E-01 -0.98126863E+01
  0.58774192E-01 -0.98154008E+01
  0.63672041E-01 -0.98186188E+01
  0.68569890E-01 -0.98223909E+01
  0.73467740E-01 -0.98267655E+01
  0.78365589E-01 -0.98317871E+01
  0.83263438E-01 -0.98374938E+01
  0.88161287E-01 -0.98439151E+01
  0.93059137E-01 -0.98510705E+01
  0.97956986E-01 -0.98589679E+01
  0.10285484E+00 -0.98676035E+01
  0.10775268E+00 -0.98769620E+01
  0.11265053E+00 -0.98870177E+01
  0.11754838E+00 -0.98977359E+01
  0.12244623E+00 -0.99090748E+01
  0.12734408E+00 -0.99209880E+01
  0.13224193E+00 -0.99334255E+01
  0.13713978E+00 -0.99463364E+01
  0.14203763E+00 -0.99596699E+01
  0.14693548E+00 -0.99733762E+01
  0.15183333E+00 -0.99874079E+01
  0.15673118E+00 -0.10001720E+02
  0.16162903E+00 -0.10016271E+02
  0.16652688E+00 -0.10031023E+02
  0.17142473E+00 -0.10045938E+02
  0.17632257E+00 -0.10060987E+02
  0.18122042E+00 -0.10076138E+02
  0.18611827E+00 -0.10091365E+02
  0.19101612E+00 -0.10106644E+02
  0.19591397E+00 -0.10121954E+02
  0.20081182E+00 -0.10137276E+02
  0.20570967E+00 -0.10152592E+02
  0.21060752E+00 -0.10167886E+02
  0.21550537E+00 -0.10183146E+02
  0.22040322E+00 -0.10198358E+02
  0.22530107E+00 -0.10213512E+02
  0.23019892E+00 -0.10228599E+02
  0.23509677E+00 -0.10243610E+02
  0.23999462E+00 -0.10258538E+02
  0.24489247E+00 -0.10273376E+02
  0.24979031E+00 -0.10288119E+02
  0.25468816E+00 -0.10302762E+02
  0.25958601E+00 -0.10317301E+02
  0.26448386E+00 -0.10331732E+02
  0.26938171E+00 -0.10346052E+02
  0.27427956E+00 -0.10360257E+02
  0.27917741E+00 -0.10374347E+02
  0.28407526E+00 -0.10388318E+02
  0.28897311E+00 -0.10402169E+02
  0.29387096E+00 -0.10415898E+02
  0.29876881E+00 -0.10429504E+02
  0.30366666E+00 -0.10442985E+02
  0.30856451E+00 -0.10456340E+02
  0.31346236E+00 -0.10469568E+02
  0.31836020E+00 -0.10482668E+02
  0.32325805E+00 -0.10495638E+02
  0.32815590E+00 -0.10508478E+02
  0.33305375E+00 -0.10521187E+02
  0.33795160E+00 -0.10533763E+02
  0.34284945E+00 -0.10546205E+02
  0.34774730E+00 -0.10558513E+02
  0.35264515E+00 -0.10570684E+02
  0.35754300E+00 -0.10582719E+02
  0.36244085E+00 -0.10594616E+02
  0.36733870E+00 -0.10606375E+02
  0.37223655E+00 -0.10617993E+02
  0.37713440E+00 -0.10629471E+02
  0.38203225E+00 -0.10640807E+02
  0.38693009E+00 -0.10652000E+02
  0.39182794E+00 -0.10663050E+02
  0.39672579E+00 -0.10673957E+02
  0.40162364E+00 -0.10684718E+02
  0.40652149E+00 -0.10695335E+02
  0.41141934E+00 -0.10705806E+02
  0.41631719E+00 -0.10716130E+02
  0.42121504E+00 -0.10726308E+02
  0.42611289E+00 -0.10736339E+02
  0.43101074E+00 -0.10746223E+02
  0.43590859E+00 -0.10755959E+02
  0.44080644E+00 -0.10765547E+02
  0.44570429E+00 -0.10774986E+02
  0.45060214E+00 -0.10784277E+02
  0.45549999E+00 -0.10793419E+02
  0.46039783E+00 -0.10802411E+02
  0.46529568E+00 -0.10811254E+02
  0.47019353E+00 -0.10819946E+02
  0.47509138E+00 -0.10828487E+02
  0.47998923E+00 -0.10836877E+02
  0.48488708E+00 -0.10845114E+02
  0.48978493E+00 -0.10853199E+02
  0.49468278E+00 -0.10861130E+02
  0.49958063E+00 -0.10868907E+02
  0.50447848E+00 -0.10876530E+02
  0.50937633E+00 -0.10883996E+02
  0.51427418E+00 -0.10891307E+02
  0.51917203E+00 -0.10898460E+02
  0.52406988E+00 -0.10905456E+02
  0.52896772E+00 -0.10912294E+02
  0.53386557E+00 -0.10918973E+02
  0.53876342E+00 -0.10925493E+02
  0.54366127E+00 -0.10931854E+02
  0.54855912E+00 -0.10938055E+02
  0.55345697E+00 -0.10944096E+02
  0.55835482E+00 -0.10949977E+02
  0.56325267E+00 -0.10955698E+02
  0.56815052E+00 -0.10961258E+02
  0.57304837E+00 -0.10966658E+02
  0.57794622E+00 -0.10971897E+02
  0.58284407E+00 -0.10976976E+02
  0.58774192E+00 -0.10981895E+02
  0.59263977E+00 -0.10986653E+02
  0.59753761E+00 -0.10991251E+02
  0.60243546E+00 -0.10995689E+02
  0.60733331E+00 -0.10999966E+02
  0.61223116E+00 -0.11004083E+02
  0.61712901E+00 -0.11008039E+02
  0.62202686E+00 -0.11011835E+02
  0.62692471E+00 -0.11015471E+02
  0.63182256E+00 -0.11018946E+02
  0.63672041E+00 -0.11022260E+02
  0.64161826E+00 -0.11025413E+02
  0.64651611E+00 -0.11028405E+02
  0.65141396E+00 -0.11031235E+02
  0.65631181E+00 -0.11033905E+02
  0.66120966E+00 -0.11036412E+02
  0.66610750E+00 -0.11038759E+02
  0.67100535E+00 -0.11040943E+02
  0.67590320E+00 -0.11042965E+02
  0.68080105E+00 -0.11044826E+02
  0.68569890E+00 -0.11046525E+02
  0.69059675E+00 -0.11048061E+02
  0.69549460E+00 -0.11049436E+02
  0.70039245E+00 -0.11050649E+02
  0.70529030E+00 -0.11051700E+02
  0.71018815E+00 -0.11052589E+02
  0.71508600E+00 -0.11053317E+02
  0.71998385E+00 -0.11053882E+02
  0.72488170E+00 -0.11054286E+02
  0.72977955E+00 -0.11054529E+02
  0.73467740E+00 -0.11054610E+02
  0.73957524E+00 -0.11054529E+02
  0.74447309E+00 -0.11054286E+02
  0.74937094E+00 -0.11053882E+02
  0.75426879E+00 -0.11053317E+02
  0.75916664E+00 -0.11052589E+02
  0.76406449E+00 -0.11051700E+02
  0.76896234E+00 -0.11050649E+02
  0.77386019E+00 -0.11049436E+02
  0.77875804E+00 -0.11048061E+02
  0.78365589E+00 -0.11046525E+02
  0.78855374E+00 -0.11044826E+02
  0.79345159E+00 -0.11042965E+02
  0.79834944E+00 -0.11040943E+02
  0.80324729E+00 -0.11038759E+02
  0.80814513E+00 -0.11036412E+02
  0.81304298E+00 -0.11033905E+02
  0.81794083E+00 -0.11031235E+02
  0.82283868E+00 -0.11028405E+02
  0.82773653E+00 -0.11025413E+02
  0.83263438E+00 -0.11022260E+02
  0.83753223E+00 -0.11018946E+02
  0.84243008E+00 -0.11015471E+02
  0.84732793E+00 -0.11011835E+02
  0.85222578E+00 -0.11008039E+02
  0.85712363E+00 -0.11004083E+02
  0.86202148E+00 -0.10999966E+02
  0.86691933E+00 -0.10995689E+02
  0.87181718E+00 -0.10991251E+02
  0.87671502E+00 -0.10986653E+02
  0.88161287E+00 -0.10981895E+02
  0.88651072E+00 -0.10976976E+02
  0.89140857E+00 -0.10971897E+02
  0.89630642E+00 -0.10966658E+02
  0.90120427E+00 -0.10961258E+02
  0.90610212E+00 -0.10955698E+02
  0.91099997E+00 -0.10949977E+02
  0.91589782E+00 -0.10944096E+02
  0.92079567E+00 -0.10938055E+02
  0.92569352E+00 -0.10931854E+02
  0.93059137E+00 -0.10925493E+02
  0.93548922E+00 -0.10918973E+02
  0.94038707E+00 -0.10912294E+02
  0.94528492E+00 -0.10905456E+02
  0.95018276E+00 -0.10898460E+02
  0.95508061E+00 -0.10891307E+02
  0.95997846E+00 -0.10883996E+02
  0.96487631E+00 -0.10876530E+02
  0.96977416E+00 -0.10868907E+02
  0.97467201E+00 -0.10861130E+02
  0.97956986E+00 -0.10853199E+02
  0.98446771E+00 -0.10845114E+02
  0.98936556E+00 -0.10836877E+02
  0.99426341E+00 -0.10828487E+02
  0.99916126E+00 -0.10819946E+02
  0.10040591E+01 -0.10811254E+02
  0.10089570E+01 -0.10802411E+02
  0.10138548E+01 -0.10793419E+02
  0.10187527E+01 -0.10784277E+02
  0.10236505E+01 -0.10774986E+02
  0.10285484E+01 -0.10765547E+02
  0.10334462E+01 -0.10755959E+02
  0.10383441E+01 -0.10746223E+02
  0.10432419E+01 -0.10736339E+02
  0.10481398E+01 -0.10726308E+02
  0.10530376E+01 -0.10716130E+02
  0.10579354E+01 -0.10705806E+02
  0.10628333E+01 -0.10695335E+02
  0.10677311E+01 -0.10684718E+02
  0.10726290E+01 -0.10673957E+02
  0.10775268E+01 -0.10663050E+02
  0.10824247E+01 -0.10652000E+02
  0.10873225E+01 -0.10640807E+02
  0.10922204E+01 -0.10629471E+02
  0.10971182E+01 -0.10617993E+02
  0.11020161E+01 -0.10606375E+02
  0.11069139E+01 -0.10594616E+02
  0.11118118E+01 -0.10582719E+02
  0.11167096E+01 -0.10570684E+02
  0.11216075E+01 -0.10558513E+02
  0.11265053E+01 -0.10546205E+02
  0.11314032E+01 -0.10533763E+02
  0.11363010E+01 -0.10521187E+02
  0.11411989E+01 -0.10508478E+02
  0.11460967E+01 -0.10495638E+02
  0.11509946E+01 -0.10482668E+02
  0.11558924E+01 -0.10469568E+02
  0.11607903E+01 -0.10456340E+02
  0.11656881E+01 -0.10442985E+02
  0.11705860E+01 -0.10429504E+02
  0.11754838E+01 -0.10415898E+02
  0.11803817E+01 -0.10402169E+02
  0.11852795E+01 -0.10388318E+02
  0.11901774E+01 -0.10374347E+02
  0.11950752E+01 -0.10360257E+02
  0.11999731E+01 -0.10346052E+02
  0.12048709E+01 -0.10331732E+02
  0.12097688E+01 -0.10317301E+02
  0.12146666E+01 -0.10302762E+02
  0.12195645E+01 -0.10288119E+02
  0.12244623E+01 -0.10273376E+02
  0.12293602E+01 -0.10258538E+02
  0.12342580E+01 -0.10243610E+02
  0.12391559E+01 -0.10228599E+02
  0.12440537E+01 -0.10213512E+02
  0.12489516E+01 -0.10198358E+02
  0.12538494E+01 -0.10183146E+02
  0.12587473E+01 -0.10167886E+02
  0.12636451E+01 -0.10152592E+02
  0.12685430E+01 -0.10137276E+02
  0.12734408E+01 -0.10121954E+02
  0.12783387E+01 -0.10106644E+02
  0.12832365E+01 -0.10091365E+02
  0.12881344E+01 -0.10076138E+02
  0.12930322E+01 -0.10060987E+02
  0.12979301E+01 -0.10045938E+02
  0.13028279E+01 -0.10031023E+02
  0.13077258E+01 -0.10016271E+02
  0.13126236E+01 -0.10001720E+02
  0.13175215E+01 -0.99874079E+01
  0.13224193E+01 -0.99733762E+01
  0.13273172E+01 -0.99596699E+01
  0.13322150E+01 -0.99463364E+01
  0.13371129E+01 -0.99334255E+01
  0.13420107E+01 -0.99209880E+01
  0.13469086E+01 -0.99090748E+01
  0.13518064E+01 -0.98977359E+01
  0.13567043E+01 -0.98870177E+01
  0.13616021E+01 -0.98769620E+01
  0.13665000E+01 -0.98676035E+01
  0.13713978E+01 -0.98589679E+01
  0.13762957E+01 -0.98510705E+01
  0.13811935E+01 -0.98439151E+01
  0.13860914E+01 -0.98374938E+01
  0.13909892E+01 -0.98317871E+01
  0.13958871E+01 -0.98267655E+01
  0.14007849E+01 -0.98223909E+01
  0.14056827E+01 -0.98186188E+01
  0.14105806E+01 -0.98154008E+01
  0.14154784E+01 -0.98126863E+01
  0.14203763E+01 -0.98104249E+01
  0.14252741E+01 -0.98085673E+01
  0.14301720E+01 -0.98070667E+01
  0.14350698E+01 -0.98058789E+01
  0.14399677E+01 -0.98049623E+01
  0.14448655E+01 -0.98042773E+01
  0.14497634E+01 -0.98037858E+01
  0.14546612E+01 -0.98034515E+01
  0.14595591E+01 -0.98032412E+01
  0.14644569E+01 -0.98031274E+01
  0.14693548E+01 -0.98030917E+01
  0.14743450E+01 -0.98030917E+01
  0.14793352E+01 -0.98030917E+01
  0.14843254E+01 -0.98030917E+01
  0.14893156E+01 -0.98030917E+01
  0.14943058E+01 -0.98030917E+01
  0.14992960E+01 -0.98030917E+01
  0.15042862E+01 -0.98030917E+01
  0.15092763E+01 -0.98030917E+01
  0.15142665E+01 -0.98030917E+01
  0.15192567E+01 -0.98030917E+01
  0.15242469E+01 -0.98030917E+01
  0.15292371E+01 -0.98030917E+01
  0.15342273E+01 -0.98030917E+01
  0.15392175E+01 -0.98030917E+01
  0.15442077E+01 -0.98030917E+01
  0.15491979E+01 -0.98030917E+01
  0.15541881E+01 -0.98030917E+01
  0.15590859E+01 -0.98031274E+01
  0.15639838E+01 -0.98032411E+01
  0.15688816E+01 -0.98034513E+01
  0.15737795E+01 -0.98037855E+01
  0.15786773E+01 -0.98042768E+01
  0.15835752E+01 -0.98049617E+01
  0.15884730E+01 -0.98058780E+01
  0.15933709E+01 -0.98070655E+01
  0.15982687E+01 -0.98085658E+01
  0.16031666E+01 -0.98104229E+01
  0.16080644E+01 -0.98126838E+01
  0.16129623E+01 -0.98153976E+01
  0.16178601E+01 -0.98186147E+01
  0.16227580E+01 -0.98223856E+01
  0.16276558E+01 -0.98267589E+01
  0.16325537E+01 -0.98317788E+01
  0.16374515E+01 -0.98374835E+01
  0.16423494E+01 -0.98439026E+01
  0.16472472E+01 -0.98510553E+01
  0.16521451E+01 -0.98589497E+01
  0.16570429E+01 -0.98675820E+01
  0.16619408E+01 -0.98769370E+01
  0.16668386E+01 -0.98869890E+01
  0.16717365E+01 -0.98977034E+01
  0.16766343E+01 -0.99090386E+01
  0.16815322E+01 -0.99209481E+01
  0.16864300E+01 -0.99333822E+01
  0.16913279E+01 -0.99462900E+01
  0.16962257E+01 -0.99596208E+01
  0.17011236E+01 -0.99733250E+01
  0.17060214E+01 -0.99873554E+01
  0.17109193E+01 -0.10001667E+02
  0.17158171E+01 -0.10016218E+02
  0.17207150E+01 -0.10030971E+02
  0.17256128E+01 -0.10045889E+02
  0.17305107E+01 -0.10060940E+02
  0.17354085E+01 -0.10076095E+02
  0.17403064E+01 -0.10091328E+02
  0.17452042E+01 -0.10106614E+02
  0.17501021E+01 -0.10121933E+02
  0.17549999E+01 -0.10137263E+02
  0.17598978E+01 -0.10152590E+02
  0.17647956E+01 -0.10167896E+02
  0.17696935E+01 -0.10183168E+02
  0.17745913E+01 -0.10198394E+02
  0.17794892E+01 -0.10213563E+02
  0.17843870E+01 -0.10228666E+02
  0.17892849E+01 -0.10243693E+02
  0.17941827E+01 -0.10258638E+02
  0.17990806E+01 -0.10273494E+02
  0.18039784E+01 -0.10288256E+02
  0.18088763E+01 -0.10302917E+02
  0.18137741E+01 -0.10317474E+02
  0.18186720E+01 -0.10331924E+02
  0.18235698E+01 -0.10346262E+02
  0.18284677E+01 -0.10360485E+02
  0.18333655E+01 -0.10374592E+02
  0.18382634E+01 -0.10388580E+02
  0.18431612E+01 -0.10402448E+02
  0.18480591E+01 -0.10416192E+02
  0.18529569E+01 -0.10429812E+02
  0.18578548E+01 -0.10443307E+02
  0.18627526E+01 -0.10456675E+02
  0.18676505E+01 -0.10469914E+02
  0.18725483E+01 -0.10483024E+02
  0.18774461E+01 -0.10496004E+02
  0.18823440E+01 -0.10508852E+02
  0.18872418E+01 -0.10521568E+02
  0.18921397E+01 -0.10534149E+02
  0.18970375E+01 -0.10546596E+02
  0.19019354E+01 -0.10558907E+02
  0.19068332E+01 -0.10571081E+02
  0.19117311E+01 -0.10583118E+02
  0.19166289E+01 -0.10595015E+02
  0.19215268E+01 -0.10606772E+02
  0.19264246E+01 -0.10618389E+02
  0.19313225E+01 -0.10629863E+02
  0.19362203E+01 -0.10641195E+02
  0.19411182E+01 -0.10652384E+02
  0.19460160E+01 -0.10663428E+02
  0.19509139E+01 -0.10674328E+02
  0.19558117E+01 -0.10685082E+02
  0.19607096E+01 -0.10695691E+02
  0.19656074E+01 -0.10706153E+02
  0.19705053E+01 -0.10716469E+02
  0.19754031E+01 -0.10726638E+02
  0.19803010E+01 -0.10736659E+02
