-3.141592653589793116e+00 -8.309859976237508050e+00 -8.309859976237458312e+00 -7.873211474747349392e+00 -7.873211474747323635e+00 -7.873211474747313865e+00 -7.873211474747298766e+00 -6.641121893174394941e+00 -6.641121893174385171e+00 -6.641121893174370960e+00 -6.641121893174357638e+00 -4.851364441806314431e+00 -4.851364441806278904e+00 -4.851364441806273575e+00 -4.851364441806272687e+00 -4.376668501877484907e+00 -4.376668501877479578e+00 -3.985876804240298554e+00 -3.985876804240291449e+00 -3.985876804240288784e+00 -3.985876804240287008e+00 -2.970000000000003748e+00 -2.970000000000001528e+00 -2.970000000000001528e+00 -2.969999999999999751e+00 -2.969999999999999307e+00 -2.969999999999999307e+00 -2.969999999999997975e+00 -2.969999999999995310e+00 -2.107223345567339479e+00 -2.107223345567334150e+00 -2.107223345567332373e+00 -2.107223345567330597e+00 2.107223345567335038e+00 2.107223345567338146e+00 2.107223345567338590e+00 2.107223345567339479e+00 2.969999999999991758e+00 2.969999999999997087e+00 2.969999999999997087e+00 2.970000000000000195e+00 2.970000000000001084e+00 2.970000000000001528e+00 2.970000000000001972e+00 2.970000000000005524e+00 3.985876804240287452e+00 3.985876804240291449e+00 3.985876804240295890e+00 3.985876804240298110e+00 4.376668501877469808e+00 4.376668501877479578e+00 4.851364441806279793e+00 4.851364441806294003e+00 4.851364441806295780e+00 4.851364441806301109e+00 6.641121893174375401e+00 6.641121893174378066e+00 6.641121893174387836e+00 6.641121893174423363e+00 7.873211474747318306e+00 7.873211474747328964e+00 7.873211474747341398e+00 7.873211474747344951e+00 8.309859976237486734e+00 8.309859976237488510e+00
-3.091592653589793294e+00 -8.328486145571581289e+00 -8.290956874767251961e+00 -7.891373593165192268e+00 -7.891373593165189604e+00 -7.854778108293957395e+00 -7.854778108293946737e+00 -6.657600056296005597e+00 -6.657600056295984281e+00 -6.624394688954597932e+00 -6.624394688954568622e+00 -4.863572129002066369e+00 -4.863572129002052158e+00 -4.838971815985431135e+00 -4.838971815985418701e+00 -4.412372842445422272e+00 -4.341119501122082447e+00 -4.022080766735065538e+00 -4.022080766735033563e+00 -3.949796910952408258e+00 -3.949796910952388274e+00 -3.007124042162281352e+00 -3.007124042162270250e+00 -2.970000000000005080e+00 -2.970000000000000639e+00 -2.970000000000000639e+00 -2.969999999999997975e+00 -2.932875975967538906e+00 -2.932875975967530469e+00 -2.135527789429369161e+00 -2.135527789429354062e+00 -2.078892330381908238e+00 -2.078892330381893139e+00 2.078892330381899356e+00 2.078892330381902465e+00 2.135527789429358947e+00 2.135527789429367829e+00 2.932875975967530469e+00 2.932875975967533133e+00 2.969999999999998863e+00 2.969999999999998863e+00 2.969999999999999307e+00 2.970000000000008633e+00 3.007124042162265365e+00 3.007124042162272026e+00 3.949796910952387829e+00 3.949796910952389606e+00 4.022080766735042445e+00 4.022080766735049551e+00 4.341119501122086000e+00 4.412372842445439147e+00 4.838971815985410707e+00 4.838971815985430247e+00 4.863572129002053934e+00 4.863572129002061928e+00 6.624394688954579280e+00 6.624394688954592603e+00 6.657600056296013591e+00 6.657600056296026914e+00 7.854778108293927197e+00 7.854778108293942296e+00 7.891373593165168288e+00 7.891373593165180722e+00 8.290956874767209328e+00 8.328486145571549315e+00
-3.041592653589793471e+00 -8.346834336056140558e+00 -8.271777906375408662e+00 -7.909263504039013348e+00 -7.909263504038978709e+00 -7.836074470014035676e+00 -7.836074470014007254e+00 -6.673828457780524026e+00 -6.673828457780489387e+00 -6.607419175849576831e+00 -6.607419175849546633e+00 -4.875594366405588076e+00 -4.875594366405572977e+00 -4.826394770805571000e+00 -4.826394770805562118e+00 -4.448223270880145463e+00 -4.305735310772664803e+00 -4.058399897135378076e+00 -4.058399897135369194e+00 -3.913850233255030009e+00 -3.913850233255021571e+00 -3.044242407334784239e+00 -3.044242407334778910e+00 -2.970000000000002416e+00 -2.970000000000001528e+00 -2.970000000000000639e+00 -2.969999999999999751e+00 -2.895757882855400478e+00 -2.895757882855391596e+00 -2.163802368902264739e+00 -2.163802368902254969e+00 -2.050538160971536961e+00 -2.050538160971532964e+00 2.050538160971530299e+00 2.050538160971532076e+00 2.163802368902257633e+00 2.163802368902264739e+00 2.895757882855395593e+00 2.895757882855398258e+00 2.969999999999997531e+00 2.970000000000000639e+00 2.970000000000002416e+00 2.970000000000005080e+00 3.044242407334790457e+00 3.044242407334799783e+00 3.913850233255018463e+00 3.913850233255022903e+00 4.058399897135369194e+00 4.058399897135374523e+00 4.305735310772654145e+00 4.448223270880130364e+00 4.826394770805572776e+00 4.826394770805581658e+00 4.875594366405590740e+00 4.875594366405594293e+00 6.607419175849564397e+00 6.607419175849575943e+00 6.673828457780514256e+00 6.673828457780514256e+00 7.836074470013994819e+00 7.836074470014025906e+00 7.909263504038970716e+00 7.909263504039025783e+00 8.271777906375445966e+00 8.346834336056145887e+00
-2.991592653589793649e+00 -8.364903519378074748e+00 -8.252324154882316520e+00 -7.926880264481462213e+00 -7.926880264481441785e+00 -7.817101552899306860e+00 -7.817101552899291761e+00 -6.689806388750382027e+00 -6.689806388750377586e+00 -6.590196097759717375e+00 -6.590196097759695171e+00 -4.887430650949872835e+00 -4.887430650949864841e+00 -4.813633833630573733e+00 -4.813633833630560410e+00 -4.484210749144775576e+00 -4.270525624732401049e+00 -4.094825531855204481e+00 -4.094825531855201817e+00 -3.878046170076911991e+00 -3.878046170076905330e+00 -3.081349605785224988e+00 -3.081349605785219659e+00 -2.970000000000001528e+00 -2.970000000000000195e+00 -2.969999999999998863e+00 -2.969999999999993978e+00 -2.858651864259536879e+00 -2.858651864259535103e+00 -2.192043907191056018e+00 -2.192043907191054242e+00 -2.022164386859308660e+00 -2.022164386859308660e+00 2.022164386859307328e+00 2.022164386859313989e+00 2.192043907191057794e+00 2.192043907191063123e+00 2.858651864259530662e+00 2.858651864259535103e+00 2.970000000000000195e+00 2.970000000000000639e+00 2.970000000000001972e+00 2.970000000000005969e+00 3.081349605785220991e+00 3.081349605785221879e+00 3.878046170076918209e+00 3.878046170076923982e+00 4.094825531855187606e+00 4.094825531855206258e+00 4.270525624732388614e+00 4.484210749144776464e+00 4.813633833630572845e+00 4.813633833630575509e+00 4.887430650949866617e+00 4.887430650949879940e+00 6.590196097759697835e+00 6.590196097759704053e+00 6.689806388750366040e+00 6.689806388750390909e+00 7.817101552899269556e+00 7.817101552899306860e+00 7.926880264481432903e+00 7.926880264481460436e+00 8.252324154882334284e+00 8.364903519378053431e+00
-2.941592653589793827e+00 -8.382692685527253218e+00 -8.232596722822220769e+00 -7.944222948149895380e+00 -7.944222948149888275e+00 -7.797860366809714172e+00 -7.797860366809704402e+00 -6.705533151977937756e+00 -6.705533151977936868e+00 -6.572726210287218152e+00 -6.572726210287190618e+00 -4.899080487669862372e+00 -4.899080487669850825e+00 -4.800689539921380700e+00 -4.800689539921370041e+00 -4.520326448319512913e+00 -4.235500364774791748e+00 -4.131349237768706217e+00 -4.131349237768704441e+00 -3.842394380430287359e+00 -3.842394380430285139e+00 -3.118440341677800376e+00 -3.118440341677794603e+00 -2.970000000000003748e+00 -2.970000000000003304e+00 -2.970000000000001084e+00 -2.969999999999999751e+00 -2.821564308628231377e+00 -2.821564308628216278e+00 -2.220249336587198918e+00 -2.220249336587195366e+00 -1.993774699071791501e+00 -1.993774699071787504e+00 1.993774699071784839e+00 1.993774699071793721e+00 2.220249336587206024e+00 2.220249336587207356e+00 2.821564308628215834e+00 2.821564308628223827e+00 2.969999999999993534e+00 2.970000000000002416e+00 2.970000000000002860e+00 2.970000000000003304e+00 3.118440341677803929e+00 3.118440341677806149e+00 3.842394380430282919e+00 3.842394380430286027e+00 4.131349237768698224e+00 4.131349237768707106e+00 4.235500364774794413e+00 4.520326448319508472e+00 4.800689539921354942e+00 4.800689539921374482e+00 4.899080487669858819e+00 4.899080487669865924e+00 6.572726210287203052e+00 6.572726210287219928e+00 6.705533151977939532e+00 6.705533151977955519e+00 7.797860366809677757e+00 7.797860366809690191e+00 7.944222948149888275e+00 7.944222948149890939e+00 8.232596722822156821e+00 8.382692685527267429e+00
-2.891592653589794004e+00 -8.400200842702258086e+00 -8.212596731555164453e+00 -7.961290645172818259e+00 -7.961290645172804936e+00 -7.778351938562003021e+00 -7.778351938561982593e+00 -6.721008061874404582e+00 -6.721008061874397477e+00 -6.555010280751475626e+00 -6.555010280751429441e+00 -4.910543389704320028e+00 -4.910543389704319139e+00 -4.787562433235624582e+00 -4.787562433235619253e+00 -4.556561743776693874e+00 -4.200669684974555729e+00 -4.167962805081493194e+00 -4.167962805081486088e+00 -3.806904791002502009e+00 -3.806904791002495791e+00 -3.155509502321725002e+00 -3.155509502321722781e+00 -2.970000000000005969e+00 -2.970000000000001528e+00 -2.969999999999998419e+00 -2.969999999999997975e+00 -2.784501864287275641e+00 -2.784501864287272532e+00 -2.248415691814442674e+00 -2.248415691814437345e+00 -1.965372939967767074e+00 -1.965372939967765520e+00 1.965372939967763743e+00 1.965372939967768851e+00 2.248415691814439565e+00 2.248415691814444006e+00 2.784501864287270756e+00 2.784501864287285855e+00 2.969999999999993534e+00 2.969999999999996199e+00 2.969999999999999307e+00 2.970000000000001528e+00 3.155509502321721893e+00 3.155509502321723225e+00 3.806904791002489574e+00 3.806904791002506006e+00 4.167962805081490529e+00 4.167962805081494082e+00 4.200669684974558393e+00 4.556561743776681439e+00 4.787562433235609483e+00 4.787562433235610371e+00 4.910543389704316475e+00 4.910543389704340456e+00 6.555010280751448981e+00 6.555010280751486285e+00 6.721008061874372608e+00 6.721008061874417905e+00 7.778351938561952394e+00 7.778351938561986145e+00 7.961290645172797831e+00 7.961290645172812930e+00 8.212596731555201757e+00 8.400200842702277626e+00
-2.841592653589794182e+00 -8.417427017219486274e+00 -8.192325321383103542e+00 -7.978082462078671888e+00 -7.978082462078663895e+00 -7.758577312021493810e+00 -7.758577312021485817e+00 -6.736230444479802237e+00 -6.736230444479780033e+00 -6.537049088205472813e+00 -6.537049088205468372e+00 -4.921818878298035216e+00 -4.921818878298028110e+00 -4.774253065227673787e+00 -4.774253065227671122e+00 -4.592908210341814623e+00 -4.204658240340045872e+00 -4.204658240340044983e+00 -4.166043975978190872e+00 -3.771587603774602115e+00 -3.771587603774601227e+00 -3.192552148108520615e+00 -3.192552148108519283e+00 -2.970000000000002416e+00 -2.970000000000001084e+00 -2.969999999999999751e+00 -2.969999999999996199e+00 -2.747471455513923910e+00 -2.747471455513916361e+00 -2.276540103861663944e+00 -2.276540103861659503e+00 -1.936963113886119858e+00 -1.936963113886118082e+00 1.936963113886119636e+00 1.936963113886123189e+00 2.276540103861659947e+00 2.276540103861661724e+00 2.747471455513926575e+00 2.747471455513929683e+00 2.970000000000001084e+00 2.970000000000001528e+00 2.970000000000004192e+00 2.970000000000004192e+00 3.192552148108521948e+00 3.192552148108529941e+00 3.771587603774591457e+00 3.771587603774608777e+00 4.166043975978181102e+00 4.204658240340042319e+00 4.204658240340044095e+00 4.592908210341810182e+00 4.774253065227674675e+00 4.774253065227692439e+00 4.921818878298028110e+00 4.921818878298031663e+00 6.537049088205447944e+00 6.537049088205466596e+00 6.736230444479768487e+00 6.736230444479771151e+00 7.758577312021474270e+00 7.758577312021484040e+00 7.978082462078707415e+00 7.978082462078717185e+00 8.192325321383080450e+00 8.417427017219440089e+00
-2.791592653589794359e+00 -8.434370253425418795e+00 -8.171783651669832338e+00 -7.994597521727841105e+00 -7.994597521727816236e+00 -7.738537548197585991e+00 -7.738537548197580662e+00 -6.751199637453621172e+00 -6.751199637453565217e+00 -6.518843423453303032e+00 -6.518843423453284380e+00 -4.932906482804224169e+00 -4.932906482804222392e+00 -4.760761995649041012e+00 -4.760761995649038347e+00 -4.629357617456477669e+00 -4.241427759588743740e+00 -4.241427759588730417e+00 -4.131633869080424404e+00 -3.736453303636658507e+00 -3.736453303636658063e+00 -3.229563503091365195e+00 -3.229563503091364307e+00 -2.970000000000001528e+00 -2.970000000000001084e+00 -2.969999999999998863e+00 -2.969999999999998863e+00 -2.710480299734098875e+00 -2.710480299734088216e+00 -2.304619794263274013e+00 -2.304619794263271348e+00 -1.908549398688555998e+00 -1.908549398688551335e+00 1.908549398688557108e+00 1.908549398688559551e+00 2.304619794263267352e+00 2.304619794263270016e+00 2.710480299734090437e+00 2.710480299734093101e+00 2.969999999999997531e+00 2.969999999999999751e+00 2.969999999999999751e+00 2.970000000000003748e+00 3.229563503091358534e+00 3.229563503091358534e+00 3.736453303636653622e+00 3.736453303636665169e+00 4.131633869080432397e+00 4.241427759588733082e+00 4.241427759588742852e+00 4.629357617456443030e+00 4.760761995649044565e+00 4.760761995649049005e+00 4.932906482804220616e+00 4.932906482804229498e+00 6.518843423453287933e+00 6.518843423453305697e+00 6.751199637453580316e+00 6.751199637453599856e+00 7.738537548197557570e+00 7.738537548197593985e+00 7.994597521727837552e+00 7.994597521727838441e+00 8.171783651669771942e+00 8.434370253425429453e+00
-2.741592653589794537e+00 -8.451029613612167424e+00 -8.150972900965092194e+00 -8.010834963246299623e+00 -8.010834963246296070e+00 -7.718233725342662055e+00 -7.718233725342655838e+00 -6.765914990066156598e+00 -6.765914990066126400e+00 -6.500394089068891823e+00 -6.500394089068875836e+00 -4.943805740687154504e+00 -4.943805740687153616e+00 -4.747089792349207471e+00 -4.747089792349194148e+00 -4.665901924358559327e+00 -4.278263781682601241e+00 -4.278263781682583478e+00 -4.097450240070154237e+00 -3.701512665965712046e+00 -3.701512665965700499e+00 -3.266538946162768298e+00 -3.266538946162763857e+00 -2.970000000000001528e+00 -2.969999999999999751e+00 -2.969999999999999307e+00 -2.969999999999992646e+00 -2.673535925922470913e+00 -2.673535925922469580e+00 -2.332652069791049332e+00 -2.332652069791036453e+00 -1.880136158280843128e+00 -1.880136158280842240e+00 1.880136158280842462e+00 1.880136158280844683e+00 2.332652069791036009e+00 2.332652069791041782e+00 2.673535925922466916e+00 2.673535925922474021e+00 2.969999999999997531e+00 2.970000000000000639e+00 2.970000000000001528e+00 2.970000000000003748e+00 3.266538946162762969e+00 3.266538946162762969e+00 3.701512665965698279e+00 3.701512665965700943e+00 4.097450240070130256e+00 4.278263781682586142e+00 4.278263781682594136e+00 4.665901924358546893e+00 4.747089792349193260e+00 4.747089792349197701e+00 4.943805740687150063e+00 4.943805740687158945e+00 6.500394089068891823e+00 6.500394089068902481e+00 6.765914990066145940e+00 6.765914990066146828e+00 7.718233725342646956e+00 7.718233725342656726e+00 8.010834963246280083e+00 8.010834963246290741e+00 8.150972900965093970e+00 8.451029613612128344e+00
-2.691592653589794715e+00 -8.467404177935197396e+00 -8.129894267133492392e+00 -8.026793941962644396e+00 -8.026793941962631962e+00 -7.697666939054587765e+00 -7.697666939054567337e+00 -6.780375863190635677e+00 -6.780375863190617025e+00 -6.481701899415801549e+00 -6.481701899415782009e+00 -4.954516197525046906e+00 -4.954516197525040688e+00 -4.733237031276884110e+00 -4.733237031276868123e+00 -4.702533275292205772e+00 -4.315158921761761412e+00 -4.315158921761759636e+00 -4.063504212805128191e+00 -3.666776764127578137e+00 -3.666776764127567922e+00 -3.303474002790041997e+00 -3.303474002790037556e+00 -2.970000000000004192e+00 -2.970000000000001528e+00 -2.970000000000000195e+00 -2.969999999999999307e+00 -2.636646194289604228e+00 -2.636646194289597123e+00 -2.360634317524776815e+00 -2.360634317524776371e+00 -1.851727956204283654e+00 -1.851727956204276992e+00 1.851727956204278325e+00 1.851727956204278547e+00 2.360634317524778591e+00 2.360634317524781700e+00 2.636646194289598011e+00 2.636646194289603340e+00 2.969999999999996199e+00 2.970000000000000195e+00 2.970000000000000639e+00 2.970000000000004192e+00 3.303474002790036224e+00 3.303474002790036224e+00 3.666776764127575028e+00 3.666776764127577692e+00 4.063504212805155724e+00 4.315158921761764077e+00 4.315158921761769406e+00 4.702533275292194226e+00 4.733237031276861906e+00 4.733237031276881446e+00 4.954516197525030918e+00 4.954516197525036247e+00 6.481701899415800661e+00 6.481701899415800661e+00 6.780375863190635677e+00 6.780375863190646335e+00 7.697666939054521151e+00 7.697666939054547797e+00 8.026793941962592882e+00 8.026793941962635515e+00 8.129894267133488839e+00 8.467404177935229370e+00
