-3.036872898470135418e+00 -3.280875580083088661e+00 -3.226681758895177943e+00 -3.226681758895177943e+00 -3.080288087231470406e+00 -3.080288087231469962e+00 -2.889102378290504980e+00 -2.889102378290504536e+00 -2.724630631736548292e+00 -2.724630631736546960e+00 -2.659124419916925497e+00 2.659124419916917503e+00 2.724630631736546515e+00 2.724630631736547848e+00 2.889102378290502315e+00 2.889102378290504536e+00 3.080288087231464633e+00 3.080288087231481509e+00 3.226681758895172170e+00 3.226681758895178831e+00 3.280875580083085108e+00
-3.026400922958169648e+00 -3.311930320139825135e+00 -3.252842347355445085e+00 -3.252842347355444197e+00 -3.092806215386546320e+00 -3.092806215386537438e+00 -2.882738698135546507e+00 -2.882738698135545174e+00 -2.700860853674795337e+00 -2.700860853674793560e+00 -2.628069679860175700e+00 2.628069679860177477e+00 2.700860853674789119e+00 2.700860853674790452e+00 2.882738698135542954e+00 2.882738698135545619e+00 3.092806215386543212e+00 3.092806215386545432e+00 3.252842347355450858e+00 3.252842347355452191e+00 3.311930320139820694e+00
-3.015928947446203878e+00 -3.342975686004116209e+00 -3.279080397464841035e+00 -3.279080397464838814e+00 -3.105580536003852199e+00 -3.105580536003849534e+00 -2.876697978428484959e+00 -2.876697978428482738e+00 -2.677247368410755168e+00 -2.677247368410752948e+00 -2.597024313995884182e+00 2.597024313995885514e+00 2.677247368410754280e+00 2.677247368410754724e+00 2.876697978428482738e+00 2.876697978428482738e+00 3.105580536003849978e+00 3.105580536003849978e+00 3.279080397464842811e+00 3.279080397464845031e+00 3.342975686004113101e+00
-3.005456971934238108e+00 -3.374010826551569586e+00 -3.305393077690692127e+00 -3.305393077690683246e+00 -3.118607260170376261e+00 -3.118607260170372264e+00 -2.870982105962073483e+00 -2.870982105962071262e+00 -2.653794660085116774e+00 -2.653794660085114998e+00 -2.565989173448437910e+00 2.565989173448436578e+00 2.653794660085111889e+00 2.653794660085113222e+00 2.870982105962075259e+00 2.870982105962080144e+00 3.118607260170366935e+00 3.118607260170372264e+00 3.305393077690676584e+00 3.305393077690685466e+00 3.374010826551564701e+00
-2.994984996422272339e+00 -3.405034890938121173e+00 -3.331777609419429798e+00 -3.331777609419419584e+00 -3.131882566850551441e+00 -3.131882566850547001e+00 -2.865592835719111608e+00 -2.865592835719109832e+00 -2.630507303551635090e+00 -2.630507303551632869e+00 -2.534965109061872113e+00 2.534965109061874333e+00 2.630507303551634202e+00 2.630507303551635534e+00 2.865592835719115161e+00 2.865592835719117826e+00 3.131882566850550553e+00 3.131882566850550553e+00 3.331777609419422248e+00 3.331777609419427133e+00 3.405034890938123837e+00
-2.984513020910306569e+00 -3.436047028623390176e+00 -3.358231265549513012e+00 -3.358231265549509903e+00 -3.145402606647173194e+00 -3.145402606647171417e+00 -2.860531787600802289e+00 -2.860531787600796072e+00 -2.607389965629068218e+00 -2.607389965629063333e+00 -2.503952971376606662e+00 2.503952971376619097e+00 2.607389965629066886e+00 2.607389965629067330e+00 2.860531787600794296e+00 2.860531787600796072e+00 3.145402606647169197e+00 3.145402606647171861e+00 3.358231265549511235e+00 3.358231265549515676e+00 3.436047028623391064e+00
-2.974041045398340799e+00 -3.467046389393937389e+00 -3.384751369114618047e+00 -3.384751369114614050e+00 -3.159163505458880472e+00 -3.159163505458874699e+00 -2.855800443342614514e+00 -2.855800443342613182e+00 -2.584447406254550827e+00 -2.584447406254548163e+00 -2.472953610606059893e+00 2.472953610606062114e+00 2.584447406254546387e+00 2.584447406254550383e+00 2.855800443342610961e+00 2.855800443342615402e+00 3.159163505458879584e+00 3.159163505458883137e+00 3.384751369114619379e+00 3.384751369114619823e+00 3.467046389393948935e+00
-2.963569069886375029e+00 -3.498032123386653147e+00 -3.411335291937549030e+00 -3.411335291937547254e+00 -3.173161368030357199e+00 -3.173161368030354978e+00 -2.851400143630526518e+00 -2.851400143630522521e+00 -2.561684479524720892e+00 -2.561684479524719560e+00 -2.441967876613357902e+00 2.441967876613342803e+00 2.561684479524715563e+00 2.561684479524716895e+00 2.851400143630522965e+00 2.851400143630527406e+00 3.173161368030354534e+00 3.173161368030355423e+00 3.411335291937546366e+00 3.411335291937549030e+00 3.498032123386656256e+00
-2.953097094374409259e+00 -3.529003381111964099e+00 -3.437980453315067297e+00 -3.437980453315063745e+00 -3.187392281391471016e+00 -3.187392281391468796e+00 -2.847332085429321591e+00 -2.847332085429315374e+00 -2.539106134609728116e+00 -2.539106134609728116e+00 -2.410996618888027854e+00 2.410996618888038512e+00 2.539106134609725007e+00 2.539106134609733889e+00 2.847332085429322923e+00 2.847332085429325588e+00 3.187392281391470572e+00 3.187392281391475457e+00 3.437980453315069962e+00 3.437980453315070850e+00 3.529003381111965876e+00
-2.942625118862443490e+00 -3.559959313477222498e+00 -3.464684318733811885e+00 -3.464684318733809665e+00 -3.201852318182812240e+00 -3.201852318182810464e+00 -2.843597319534598267e+00 -2.843597319534597379e+00 -2.516717416524361539e+00 -2.516717416524361095e+00 -2.380040686522798321e+00 2.380040686522795657e+00 2.516717416524358431e+00 2.516717416524358431e+00 2.843597319534595158e+00 2.843597319534598267e+00 3.201852318182804691e+00 3.201852318182805135e+00 3.464684318733803003e+00 3.464684318733804780e+00 3.559959313477196741e+00
-2.932153143350477720e+00 -3.590899071809855680e+00 -3.491444398617290723e+00 -3.491444398617278289e+00 -3.216537539864991579e+00 -3.216537539864989359e+00 -2.840196748358806644e+00 -2.840196748358806200e+00 -2.494523466739232198e+00 -2.494523466739226869e+00 -2.349100928190149151e+00 2.349100928190147819e+00 2.494523466739224205e+00 2.494523466739229089e+00 2.840196748358808421e+00 2.840196748358811085e+00 3.216537539864990691e+00 3.216537539864995576e+00 3.491444398617281397e+00 3.491444398617281841e+00 3.590899071809856125e+00
-2.921681167838511950e+00 -3.621821807880797106e+00 -3.518258247103935421e+00 -3.518258247103926095e+00 -3.231443999810122314e+00 -3.231443999810118761e+00 -2.837131123961166512e+00 -2.837131123961163848e+00 -2.472529523614062974e+00 -2.472529523614061642e+00 -2.318178192119200620e+00 2.318178192119203729e+00 2.472529523614060754e+00 2.472529523614062974e+00 2.837131123961163404e+00 2.837131123961166068e+00 3.231443999810122758e+00 3.231443999810124978e+00 3.518258247103928316e+00 3.518258247103931868e+00 3.621821807880805544e+00
-2.911209192326546180e+00 -3.652726673927609635e+00 -3.545123460856077102e+00 -3.545123460856074438e+00 -3.246567746274077404e+00 -3.246567746274077404e+00 -2.834401046330139895e+00 -2.834401046330136786e+00 -2.450740922633882324e+00 -2.450740922633881436e+00 -2.287273326072385871e+00 2.287273326072383650e+00 2.450740922633876551e+00 2.450740922633878327e+00 2.834401046330135898e+00 2.834401046330136786e+00 3.246567746274079624e+00 3.246567746274083621e+00 3.545123460856072217e+00 3.545123460856084208e+00 3.652726673927618961e+00
-2.900737216814580410e+00 -3.683612822677783782e+00 -3.572037677899617236e+00 -3.572037677899604802e+00 -3.261904825248803430e+00 -3.261904825248792772e+00 -2.832006961926289534e+00 -2.832006961926283317e+00 -2.429163096427648938e+00 -2.429163096427636059e+00 -2.256387177322210835e+00 2.256387177322207727e+00 2.429163096427636948e+00 2.429163096427650270e+00 2.832006961926286870e+00 2.832006961926288646e+00 3.261904825248792328e+00 3.261904825248800321e+00 3.572037677899607910e+00 3.572037677899609243e+00 3.683612822677789556e+00
-2.890265241302614641e+00 -3.714479407371952036e+00 -3.598998576494012003e+00 -3.598998576494011559e+00 -3.277451283194188658e+00 -3.277451283194187326e+00 -2.829949162492243708e+00 -2.829949162492242376e+00 -2.407801574548007473e+00 -2.407801574548005696e+00 -2.225520592628040362e+00 2.225520592628051020e+00 2.407801574548008805e+00 2.407801574548012802e+00 2.829949162492245485e+00 2.829949162492246373e+00 3.277451283194188214e+00 3.277451283194189546e+00 3.598998576494012447e+00 3.598998576494018664e+00 3.714479407371959585e+00
-2.879793265790648871e+00 -3.745325581787098290e+00 -3.626003874032620367e+00 -3.626003874032615037e+00 -3.293203169649858708e+00 -3.293203169649858264e+00 -2.828227784135347811e+00 -2.828227784135343370e+00 -2.386661982989528141e+00 -2.386661982989523256e+00 -2.194674418212910982e+00 2.194674418212911426e+00 2.386661982989513042e+00 2.386661982989521480e+00 2.828227784135346479e+00 2.828227784135346479e+00 3.293203169649856488e+00 3.293203169649856932e+00 3.626003874032606600e+00 3.626003874032617702e+00 3.745325581787090297e+00
-2.869321290278683101e+00 -3.776150500259756626e+00 -3.653051325972449970e+00 -3.653051325972441088e+00 -3.309156539726948676e+00 -3.309156539726941126e+00 -2.826842806687444032e+00 -2.826842806687437815e+00 -2.365750043421548821e+00 -2.365750043421545712e+00 -2.163849499740249982e+00 2.163849499740245541e+00 2.365750043421551041e+00 2.365750043421555038e+00 2.826842806687440479e+00 2.826842806687442256e+00 3.309156539726938018e+00 3.309156539726946011e+00 3.653051325972443308e+00 3.653051325972452190e+00 3.776150500259749077e+00
-2.858849314766717331e+00 -3.806953317709226514e+00 -3.680138724793472704e+00 -3.680138724793468263e+00 -3.325307456480997459e+00 -3.325307456480995238e+00 -2.825794053345161316e+00 -2.825794053345156875e+00 -2.345071572111279146e+00 -2.345071572111275149e+00 -2.133046682290768548e+00 2.133046682290775653e+00 2.345071572111275149e+00 2.345071572111280478e+00 2.825794053345155099e+00 2.825794053345161760e+00 3.325307456480993018e+00 3.325307456480993462e+00 3.680138724793471372e+00 3.680138724793472704e+00 3.806953317709222073e+00
-2.848377339254751561e+00 -3.837733189660701427e+00 -3.707263898986664419e+00 -3.707263898986663531e+00 -3.341651993167080725e+00 -3.341651993167070955e+00 -2.825081190592588776e+00 -2.825081190592586555e+00 -2.324632478510896938e+00 -2.324632478510894718e+00 -2.102266810339290970e+00 2.102266810339294967e+00 2.324632478510896938e+00 2.324632478510898714e+00 2.825081190592584335e+00 2.825081190592590552e+00 3.341651993167074952e+00 3.341651993167081613e+00 3.707263898986655537e+00 3.707263898986658202e+00 3.837733189660707644e+00
-2.837905363742785791e+00 -3.868489272268470724e+00 -3.734424712070448571e+00 -3.734424712070441021e+00 -3.358186235378426865e+00 -3.358186235378420648e+00 -2.824703728407278902e+00 -2.824703728407278014e+00 -2.304438763482477892e+00 -2.304438763482477448e+00 -2.071510727731541213e+00 2.071510727731542989e+00 2.304438763482475228e+00 2.304438763482475228e+00 2.824703728407278902e+00 2.824703728407280678e+00 3.358186235378417539e+00 3.358186235378422424e+00 3.734424712070436581e+00 3.734424712070447239e+00 3.868489272268467172e+00
-2.827433388230820022e+00 -3.899220722338959444e+00 -3.761619061635000705e+00 -3.761619061634999817e+00 -3.374906283070547186e+00 -3.374906283070545854e+00 -2.824661020749077434e+00 -2.824661020749074325e+00 -2.284496517132938553e+00 -2.284496517132937221e+00 -2.040779277661047608e+00 2.040779277661048496e+00 2.284496517132938109e+00 2.284496517132939442e+00 2.824661020749075213e+00 2.824661020749079654e+00 3.374906283070544522e+00 3.374906283070548518e+00 3.761619061634995820e+00 3.761619061635001149e+00 3.899220722338952783e+00
-2.816961412718854252e+00 -3.929926697353952836e+00 -3.788844878413926143e+00 -3.788844878413911932e+00 -3.391808252472741980e+00 -3.391808252472739316e+00 -2.824952266330094997e+00 -2.824952266330091888e+00 -2.264811916231087352e+00 -2.264811916231085132e+00 -2.010073302646058213e+00 2.010073302646047999e+00 2.264811916231081135e+00 2.264811916231081579e+00 2.824952266330094552e+00 2.824952266330097217e+00 3.391808252472739316e+00 3.391808252472746865e+00 3.788844878413919925e+00 3.788844878413919925e+00 3.929926697353950171e+00
-2.806489437206888482e+00 -3.960606355493633046e+00 -3.816100125382672736e+00 -3.816100125382669628e+00 -3.408888277889083440e+00 -3.408888277889081220e+00 -2.825576509662979685e+00 -2.825576509662977909e+00 -2.245391221177980068e+00 -2.245391221177977403e+00 -1.979393644506371785e+00 1.979393644506374450e+00 2.245391221177978736e+00 2.245391221177980512e+00 2.825576509662981017e+00 2.825576509662981906e+00 3.408888277889073670e+00 3.408888277889075447e+00 3.816100125382674069e+00 3.816100125382674957e+00 3.960606355493640596e+00
-2.796017461694922712e+00 -3.991258855659669980e+00 -3.843382796883207053e+00 -3.843382796883200392e+00 -3.426142513391490230e+00 -3.426142513391486233e+00 -2.826532642383263294e+00 -2.826532642383258409e+00 -2.226240772501676624e+00 -2.226240772501670850e+00 -1.948741144340322640e+00 1.948741144340324860e+00 2.226240772501673959e+00 2.226240772501674403e+00 2.826532642383258853e+00 2.826532642383261962e+00 3.426142513391488897e+00 3.426142513391493782e+00 3.843382796883195951e+00 3.843382796883206165e+00 3.991258855659666871e+00
-2.785545486182956942e+00 -4.021883357498307277e+00 -3.870690917774345596e+00 -3.870690917774334494e+00 -3.443567134407405916e+00 -3.443567134407399699e+00 -2.827819404840595574e+00 -2.827819404840592910e+00 -2.207366986847239421e+00 -2.207366986847234092e+00 -1.918116642501695779e+00 1.918116642501692892e+00 2.207366986847234536e+00 2.207366986847237644e+00 2.827819404840589357e+00 2.827819404840594686e+00 3.443567134407397923e+00 3.443567134407401031e+00 3.870690917774338047e+00 3.870690917774346484e+00 4.021883357498298395e+00
-2.775073510670991173e+00 -4.052479021423335936e+00 -3.898022542607155305e+00 -3.898022542607153085e+00 -3.461158339204694290e+00 -3.461158339204693402e+00 -2.829435387952349501e+00 -2.829435387952346392e+00 -2.188776352432960870e+00 -2.188776352432959982e+00 -1.887520978576665787e+00 1.887520978576666675e+00 2.188776352432958650e+00 2.188776352432960426e+00 2.829435387952340619e+00 2.829435387952344616e+00 3.461158339204696510e+00 3.461158339204700507e+00 3.898022542607150420e+00 3.898022542607152197e+00 4.052479021423333272e+00
-2.764601535159025403e+00 -4.083045008639187401e+00 -3.925375754824868668e+00 -3.925375754824865115e+00 -3.478912350276806897e+00 -3.478912350276802457e+00 -2.831379035312075576e+00 -2.831379035312072467e+00 -2.170475423944340232e+00 -2.170475423944333127e+00 -1.856954991360817875e+00 1.856954991360816098e+00 2.170475423944336235e+00 2.170475423944338456e+00 2.831379035312071579e+00 2.831379035312073356e+00 3.478912350276807786e+00 3.478912350276808230e+00 3.925375754824861563e+00 3.925375754824865115e+00 4.083045008639183848e+00
-2.754129559647059633e+00 -4.113580481163880975e+00 -3.952748665986685950e+00 -3.952748665986676624e+00 -3.496825415630983702e+00 -3.496825415630977929e+00 -2.833648645544329714e+00 -2.833648645544328382e+00 -2.152470816837833478e+00 -2.152470816837832146e+00 -1.826419518836135847e+00 1.826419518836134293e+00 2.152470816837830814e+00 2.152470816837832146e+00 2.833648645544326161e+00 2.833648645544328826e+00 3.496825415630977929e+00 3.496825415630981926e+00 3.952748665986669074e+00 3.952748665986681953e+00 4.113580481163872093e+00
-2.743657584135093863e+00 -4.144084601851980132e+00 -3.980139415014907645e+00 -3.980139415014902315e+00 -3.514893809982721606e+00 -3.514893809982715833e+00 -2.836242374896243756e+00 -2.836242374896238871e+00 -2.134769201027752139e+00 -2.134769201027746810e+00 -1.795915398148022923e+00 1.795915398148017372e+00 2.134769201027750807e+00 2.134769201027751695e+00 2.836242374896241092e+00 2.836242374896242868e+00 3.514893809982717165e+00 3.514893809982719386e+00 3.980139415014909865e+00 3.980139415014912530e+00 4.144084601851990790e+00
-2.733185608623128093e+00 -4.174556534417658504e+00 -4.007546167464854037e+00 -4.007546167464848708e+00 -3.533113835859490681e+00 -3.533113835859489349e+00 -2.839158240055460691e+00 -2.839158240055459359e+00 -2.117377293930957638e+00 -2.117377293930954529e+00 -1.765443465582342553e+00 1.765443465582341220e+00 2.117377293930953641e+00 2.117377293930954529e+00 2.839158240055460691e+00 2.839158240055462468e+00 3.533113835859487128e+00 3.533113835859494678e+00 4.007546167464846931e+00 4.007546167464852260e+00 4.174556534417663833e+00
-2.722713633111162324e+00 -4.204995443457468340e+00 -4.034967114816796929e+00 -4.034967114816796041e+00 -3.551481824616930627e+00 -3.551481824616929295e+00 -2.842394121183247080e+00 -2.842394121183245304e+00 -2.100301852846012451e+00 -2.100301852846008011e+00 -1.735004556542538046e+00 1.735004556542536269e+00 2.100301852846009343e+00 2.100301852846011563e+00 2.842394121183242195e+00 2.842394121183242195e+00 3.551481824616926186e+00 3.551481824616928851e+00 4.034967114816799594e+00 4.034967114816802258e+00 4.204995443457469229e+00
-2.712241657599196554e+00 -4.235400494473343436e+00 -4.062400473789676170e+00 -4.062400473789665512e+00 -3.569994137370641418e+00 -3.569994137370640086e+00 -2.845947765150654618e+00 -2.845947765150653730e+00 -2.083549666645886145e+00 -2.083549666645882148e+00 -1.704599505526661618e+00 1.704599505526660730e+00 2.083549666645883480e+00 2.083549666645887033e+00 2.845947765150650621e+00 2.845947765150656839e+00 3.569994137370641418e+00 3.569994137370643639e+00 4.062400473789669952e+00 4.062400473789685051e+00 4.235400494473335442e+00
-2.701769682087230784e+00 -4.265770853895432424e+00 -4.089844485675571129e+00 -4.089844485675540930e+00 -3.588647165846948983e+00 -3.588647165846940101e+00 -2.849816788965303438e+00 -2.849816788965301217e+00 -2.067127546766061919e+00 -2.067127546766057034e+00 -1.674229146104561528e+00 1.674229146104561083e+00 2.067127546766061030e+00 2.067127546766061474e+00 2.849816788965305214e+00 2.849816788965307435e+00 3.588647165846944542e+00 3.588647165846948539e+00 4.089844485675560470e+00 4.089844485675566688e+00 4.265770853895442194e+00
-2.691297706575265014e+00 -4.296105689105026215e+00 -4.117297415694781471e+00 -4.117297415694776141e+00 -3.607437333155631087e+00 -3.607437333155625314e+00 -2.853998683375388534e+00 -2.853998683375385426e+00 -2.051042317473367849e+00 -2.051042317473363408e+00 -1.643894310894975730e+00 1.643894310894970179e+00 2.051042317473359855e+00 2.051042317473366072e+00 2.853998683375383205e+00 2.853998683375384093e+00 3.607437333155626646e+00 3.607437333155631087e+00 4.117297415694779694e+00 4.117297415694780582e+00 4.296105689105029768e+00
-2.680825731063299244e+00 -4.326404168457267829e+00 -4.144757552370779585e+00 -4.144757552370777809e+00 -3.626361094488044667e+00 -3.626361094488043779e+00 -2.858490816637346388e+00 -2.858490816637345944e+00 -2.035300805404927971e+00 -2.035300805404927083e+00 -1.613595831542729453e+00 1.613595831542736336e+00 2.035300805404922642e+00 2.035300805404923974e+00 2.858490816637342391e+00 2.858490816637344611e+00 3.626361094488039782e+00 3.626361094488044667e+00 4.144757552370778697e+00 4.144757552370779585e+00 4.326404168457283816e+00
-2.670353755551333474e+00 -4.356665461304067399e+00 -4.172223206924294381e+00 -4.172223206924294381e+00 -3.645414937743663319e+00 -3.645414937743657990e+00 -2.863290438433132135e+00 -2.863290438433125473e+00 -2.019909828370939575e+00 -2.019909828370938243e+00 -1.583334538695948090e+00 1.583334538695947868e+00 2.019909828370939575e+00 2.019909828370941351e+00 2.863290438433126361e+00 2.863290438433127694e+00 3.645414937743660655e+00 3.645414937743664652e+00 4.172223206924289940e+00 4.172223206924300598e+00 4.356665461304061182e+00
-2.659881780039367705e+00 -4.386888738016746281e+00 -4.199692712686388774e+00 -4.199692712686386109e+00 -3.664595384088324970e+00 -3.664595384088317864e+00 -2.868394683922691701e+00 -2.868394683922689925e+00 -2.004876183420369440e+00 -2.004876183420367664e+00 -1.553111261983257885e+00 1.553111261983255664e+00 2.004876183420364111e+00 2.004876183420368108e+00 2.868394683922686372e+00 2.868394683922688149e+00 3.664595384088313423e+00 3.664595384088318308e+00 4.199692712686385221e+00 4.199692712686389662e+00 4.386888738016739175e+00
-2.649409804527401935e+00 -4.417073170008932514e+00 -4.227164424529629372e+00 -4.227164424529627595e+00 -3.683898988447198874e+00 -3.683898988447195766e+00 -2.873800577917196453e+00 -2.873800577917195564e+00 -1.990206634174111588e+00 -1.990206634174104261e+00 -1.522926829991055886e+00 1.522926829991049003e+00 1.990206634174106926e+00 1.990206634174108480e+00 2.873800577917197341e+00 2.873800577917197785e+00 3.683898988447200651e+00 3.683898988447202427e+00 4.227164424529621378e+00 4.227164424529627595e+00 4.417073170008949390e+00
-2.638937829015436165e+00 -4.447217929759219146e+00 -4.254636718317011734e+00 -4.254636718317003741e+00 -3.703322339935653851e+00 -3.703322339935651186e+00 -2.879505039158245960e+00 -2.879505039158243740e+00 -1.975907897436733229e+00 -1.975907897436731897e+00 -1.492782070240789682e+00 1.492782070240787240e+00 1.975907897436731897e+00 1.975907897436736560e+00 2.879505039158239299e+00 2.879505039158245960e+00 3.703322339935645857e+00 3.703322339935660068e+00 4.254636718317001076e+00 4.254636718317005517e+00 4.447217929759203159e+00
-2.628465853503470395e+00 -4.477322190833719517e+00 -4.282107990368121619e+00 -4.282107990368119843e+00 -3.722862062230931190e+00 -3.722862062230928526e+00 -2.885504884688491867e+00 -2.885504884688488314e+00 -1.961986629104542912e+00 -1.961986629104542690e+00 -1.462677809166280207e+00 1.462677809166285314e+00 1.961986629104540691e+00 1.961986629104540691e+00 2.885504884688488758e+00 2.885504884688491423e+00 3.722862062230928970e+00 3.722862062230934743e+00 4.282107990368117179e+00 4.282107990368122508e+00 4.477322190833709747e+00
-2.617993877991504625e+00 -4.507385127908944078e+00 -4.309576656941928263e+00 -4.309576656941916717e+00 -3.742514813887751313e+00 -3.742514813887750424e+00 -2.891796834299050101e+00 -2.891796834299046992e+00 -1.948449409395184961e+00 -1.948449409395180298e+00 -1.432614872091057645e+00 1.432614872091059866e+00 1.948449409395180298e+00 1.948449409395180965e+00 2.891796834299048324e+00 2.891796834299053209e+00 3.742514813887741543e+00 3.742514813887743763e+00 4.309576656941931816e+00 4.309576656941940698e+00 4.507385127908955624e+00
-2.607521902479538856e+00 -4.537405916794272187e+00 -4.337041153735820664e+00 -4.337041153735805565e+00 -3.762277288600496483e+00 -3.762277288600478720e+00 -2.898377515039142871e+00 -2.898377515039140206e+00 -1.935302727431920999e+00 -1.935302727431920555e+00 -1.402594083205715991e+00 1.402594083205716435e+00 1.935302727431919445e+00 1.935302727431921666e+00 2.898377515039139762e+00 2.898377515039147312e+00 3.762277288600481828e+00 3.762277288600488934e+00 4.337041153735810894e+00 4.337041153735813559e+00 4.537405916794290839e+00
-2.597049926967573086e+00 -4.567383734454653954e+00 -4.364499935400298014e+00 -4.364499935400293573e+00 -3.782146215415114199e+00 -3.782146215415103541e+00 -2.905243465773864386e+00 -2.905243465773862610e+00 -1.922552965223955690e+00 -1.922552965223954358e+00 -1.372616265545351988e+00 1.372616265545354652e+00 1.922552965223955468e+00 1.922552965223957244e+00 2.905243465773865275e+00 2.905243465773867495e+00 3.782146215415103985e+00 3.782146215415112867e+00 4.364499935400290020e+00 4.364499935400297126e+00 4.567383734454661059e+00
